week,value,parameter,percentile,paper
35.0,0.3960058464550598,BPD,95,Warsof (1977)
36.0,0.37463582357743314,BPD,95,Warsof (1977)
37.0,0.34755025028302966,BPD,95,Warsof (1977)
38.0,0.3274958101311179,BPD,95,Warsof (1977)
39.0,0.3107124422029556,BPD,95,Warsof (1977)
40.0,0.3130110140335306,BPD,95,Warsof (1977)
41.0,0.2842524027063619,BPD,95,Warsof (1977)
42.0,0.27543402387428567,BPD,95,Warsof (1977)
43.0,0.24621233100428402,BPD,95,Warsof (1977)
44.0,0.1675062359263196,BPD,95,Warsof (1977)
10.0,0.2924972031368213,AC,95,Warsof (1977)
11.0,0.295809689745486,AC,95,Warsof (1977)
12.0,0.34230368060951855,AC,95,Warsof (1977)
13.0,0.3473032403528975,AC,95,Warsof (1977)
14.0,0.32338440583742367,AC,95,Warsof (1977)
15.0,0.36707587546747233,AC,95,Warsof (1977)
16.0,0.3572090507685171,AC,95,Warsof (1977)
17.0,0.3660819368911569,AC,95,Warsof (1977)
18.0,0.3870146426599682,AC,95,Warsof (1977)
19.0,0.4056369986496822,AC,95,Warsof (1977)
20.0,0.41323431477429,AC,95,Warsof (1977)
21.0,0.4104236422499984,AC,95,Warsof (1977)
22.0,0.42975617370336666,AC,95,Warsof (1977)
23.0,0.4293163341968438,AC,95,Warsof (1977)
24.0,0.4434513947161459,AC,95,Warsof (1977)
25.0,0.459819006010501,AC,95,Warsof (1977)
26.0,0.45792276192599696,AC,95,Warsof (1977)
27.0,0.4566784521339539,AC,95,Warsof (1977)
28.0,0.47985027306114575,AC,95,Warsof (1977)
29.0,0.5115114389620686,AC,95,Warsof (1977)
30.0,0.49946781720692995,AC,95,Warsof (1977)
31.0,0.5313377082884965,AC,95,Warsof (1977)
32.0,0.5395992395469813,AC,95,Warsof (1977)
33.0,0.54841674604228,AC,95,Warsof (1977)
34.0,0.5767504858547658,AC,95,Warsof (1977)
35.0,0.603318783147192,AC,95,Warsof (1977)
36.0,0.6248357238085221,AC,95,Warsof (1977)
37.0,0.651933497282338,AC,95,Warsof (1977)
38.0,0.6720436136373772,AC,95,Warsof (1977)
39.0,0.6889449414897338,AC,95,Warsof (1977)
40.0,0.6866256263033165,AC,95,Warsof (1977)
41.0,0.7156039704928147,AC,95,Warsof (1977)
42.0,0.7244617818533202,AC,95,Warsof (1977)
43.0,0.7523646250829883,AC,95,Warsof (1977)
44.0,0.8316552222299431,AC,95,Warsof (1977)
10.0,-2.1829478613389447e-5,BPD_AC,95,Warsof (1977)
11.0,8.490202568134214e-5,BPD_AC,95,Warsof (1977)
12.0,0.0037927610328051652,BPD_AC,95,Warsof (1977)
13.0,0.002509359051260216,BPD_AC,95,Warsof (1977)
14.0,0.0005579323932751181,BPD_AC,95,Warsof (1977)
15.0,0.0017303046384210324,BPD_AC,95,Warsof (1977)
16.0,0.00207187483384252,BPD_AC,95,Warsof (1977)
17.0,0.0019081444399521449,BPD_AC,95,Warsof (1977)
18.0,0.0008079396355934402,BPD_AC,95,Warsof (1977)
19.0,0.0008826374378631639,BPD_AC,95,Warsof (1977)
20.0,0.001835589356925361,BPD_AC,95,Warsof (1977)
21.0,0.0019214518214743421,BPD_AC,95,Warsof (1977)
22.0,0.0019027738828593837,BPD_AC,95,Warsof (1977)
23.0,0.0016640154071534752,BPD_AC,95,Warsof (1977)
24.0,0.0015648756102887638,BPD_AC,95,Warsof (1977)
25.0,0.0014919602083482404,BPD_AC,95,Warsof (1977)
26.0,0.0014503866584841684,BPD_AC,95,Warsof (1977)
27.0,0.0014345174208449303,BPD_AC,95,Warsof (1977)
28.0,0.0013551707679502877,BPD_AC,95,Warsof (1977)
29.0,0.0011273711814845972,BPD_AC,95,Warsof (1977)
30.0,0.001150664961712851,BPD_AC,95,Warsof (1977)
31.0,0.001054049995800165,BPD_AC,95,Warsof (1977)
32.0,0.0008858051591634145,BPD_AC,95,Warsof (1977)
33.0,0.0007840921092745321,BPD_AC,95,Warsof (1977)
34.0,0.0006373796090525271,BPD_AC,95,Warsof (1977)
35.0,0.0006603980199739551,BPD_AC,95,Warsof (1977)
36.0,0.0005145180547643924,BPD_AC,95,Warsof (1977)
37.0,0.0005043421299366287,BPD_AC,95,Warsof (1977)
38.0,0.00045005932979375713,BPD_AC,95,Warsof (1977)
39.0,0.0003331053939965144,BPD_AC,95,Warsof (1977)
40.0,0.00035365353580479425,BPD_AC,95,Warsof (1977)
41.0,0.0001353406064324638,BPD_AC,95,Warsof (1977)
42.0,9.735242507265924e-5,BPD_AC,95,Warsof (1977)
43.0,0.0014202514465802543,BPD_AC,95,Warsof (1977)
44.0,0.000838578573801084,BPD_AC,95,Warsof (1977)
10.0,0.7075390811010668,BPD_T,95,Warsof (1977)
11.0,0.704220978486941,BPD_T,95,Warsof (1977)
12.0,0.6577227013747629,BPD_T,95,Warsof (1977)
13.0,0.6527224770638805,BPD_T,95,Warsof (1977)
14.0,0.6766378554206778,BPD_T,95,Warsof (1977)
15.0,0.6329453942684995,BPD_T,95,Warsof (1977)
16.0,0.6428099444009121,BPD_T,95,Warsof (1977)
17.0,0.6339359115907944,BPD_T,95,Warsof (1977)
18.0,0.6130052895982372,BPD_T,95,Warsof (1977)
19.0,0.594382255803063,BPD_T,95,Warsof (1977)
20.0,0.586784588476973,BPD_T,95,Warsof (1977)
21.0,0.5895950182875536,BPD_T,95,Warsof (1977)
22.0,0.5702623783164235,BPD_T,95,Warsof (1977)
23.0,0.5707019421656934,BPD_T,95,Warsof (1977)
24.0,0.55656711512017,BPD_T,95,Warsof (1977)
25.0,0.5401995430774538,BPD_T,95,Warsof (1977)
26.0,0.5420951607315946,BPD_T,95,Warsof (1977)
27.0,0.5433396573277149,BPD_T,95,Warsof (1977)
28.0,0.5201677987891,BPD_T,95,Warsof (1977)
29.0,0.48850784973177486,BPD_T,95,Warsof (1977)
30.0,0.5005502230147848,BPD_T,95,Warsof (1977)
31.0,0.4686809752411972,BPD_T,95,Warsof (1977)
32.0,0.46041976562149506,BPD_T,95,Warsof (1977)
33.0,0.4516023015392651,BPD_T,95,Warsof (1977)
34.0,0.4232692883088837,BPD_T,95,Warsof (1977)
35.0,0.3967011703216273,BPD_T,95,Warsof (1977)
36.0,0.37518460273027937,BPD_T,95,Warsof (1977)
37.0,0.3480868663125894,BPD_T,95,Warsof (1977)
38.0,0.3279769802438637,BPD_T,95,Warsof (1977)
39.0,0.31107569298255033,BPD_T,95,Warsof (1977)
40.0,0.3133948517894855,BPD_T,95,Warsof (1977)
41.0,0.2844186851568334,BPD_T,95,Warsof (1977)
42.0,0.2755589762298576,BPD_T,95,Warsof (1977)
43.0,0.24764483263863235,BPD_T,95,Warsof (1977)
44.0,0.16835635686013373,BPD_T,95,Warsof (1977)
10.0,0.2926829277006681,AC_T,95,Warsof (1977)
11.0,0.29606909054840447,AC_T,95,Warsof (1977)
12.0,0.3462143463668337,AC_T,95,Warsof (1977)
13.0,0.34992217480021137,AC_T,95,Warsof (1977)
14.0,0.3240553500987742,AC_T,95,Warsof (1977)
15.0,0.36890201598276084,AC_T,95,Warsof (1977)
16.0,0.3593714789976007,AC_T,95,Warsof (1977)
17.0,0.3680733615208202,AC_T,95,Warsof (1977)
18.0,0.38790938081721804,AC_T,95,Warsof (1977)
19.0,0.406600596274683,AC_T,95,Warsof (1977)
20.0,0.4151471858280935,AC_T,95,Warsof (1977)
21.0,0.4124217523652135,AC_T,95,Warsof (1977)
22.0,0.4317315215704957,AC_T,95,Warsof (1977)
23.0,0.4310522609763088,AC_T,95,Warsof (1977)
24.0,0.4450862810265409,AC_T,95,Warsof (1977)
25.0,0.4613789692098393,AC_T,95,Warsof (1977)
26.0,0.4594392693731264,AC_T,95,Warsof (1977)
27.0,0.45818054675352216,AC_T,95,Warsof (1977)
28.0,0.481268584252535,AC_T,95,Warsof (1977)
29.0,0.5127003360574127,AC_T,95,Warsof (1977)
30.0,0.5006787229061807,AC_T,95,Warsof (1977)
31.0,0.5324486573797318,AC_T,95,Warsof (1977)
32.0,0.540542047806309,AC_T,95,Warsof (1977)
33.0,0.549258653227127,AC_T,95,Warsof (1977)
34.0,0.5774415262839971,AC_T,95,Warsof (1977)
35.0,0.6040285622326471,AC_T,95,Warsof (1977)
36.0,0.6253979374545118,AC_T,95,Warsof (1977)
37.0,0.6524815269852134,AC_T,95,Warsof (1977)
38.0,0.6725348135954451,AC_T,95,Warsof (1977)
39.0,0.6893172345002815,AC_T,95,Warsof (1977)
40.0,0.6870186994327309,AC_T,95,Warsof (1977)
41.0,0.7157781071886836,AC_T,95,Warsof (1977)
42.0,0.7245931532168128,AC_T,95,Warsof (1977)
43.0,0.7537992993657754,AC_T,95,Warsof (1977)
44.0,0.832504767273572,AC_T,95,Warsof (1977)
10.0,0.2667995595885189,AC,50,Weiner I (1985)
11.0,0.244265529833128,AC,50,Weiner I (1985)
12.0,0.23467343456666073,AC,50,Weiner I (1985)
13.0,0.2310541996452437,AC,50,Weiner I (1985)
14.0,0.24624291327521242,AC,50,Weiner I (1985)
15.0,0.2694619894219217,AC,50,Weiner I (1985)
16.0,0.2671618523211749,AC,50,Weiner I (1985)
17.0,0.27189632630257304,AC,50,Weiner I (1985)
18.0,0.29466765820021085,AC,50,Weiner I (1985)
19.0,0.3060555134162179,AC,50,Weiner I (1985)
20.0,0.307960861901465,AC,50,Weiner I (1985)
21.0,0.30398080752627643,AC,50,Weiner I (1985)
22.0,0.31702800102306616,AC,50,Weiner I (1985)
23.0,0.32834428783163333,AC,50,Weiner I (1985)
24.0,0.33657525562364504,AC,50,Weiner I (1985)
25.0,0.33809796792090513,AC,50,Weiner I (1985)
26.0,0.3479636721502946,AC,50,Weiner I (1985)
27.0,0.3408008065248474,AC,50,Weiner I (1985)
28.0,0.3608668988003465,AC,50,Weiner I (1985)
29.0,0.36967229861109974,AC,50,Weiner I (1985)
30.0,0.3618690663873836,AC,50,Weiner I (1985)
31.0,0.38471332302388467,AC,50,Weiner I (1985)
32.0,0.37923018017560606,AC,50,Weiner I (1985)
33.0,0.386076297746423,AC,50,Weiner I (1985)
34.0,0.3940032063233971,AC,50,Weiner I (1985)
35.0,0.4110204932534544,AC,50,Weiner I (1985)
36.0,0.4164657359930447,AC,50,Weiner I (1985)
37.0,0.4256246120982588,AC,50,Weiner I (1985)
38.0,0.4354006231668674,AC,50,Weiner I (1985)
39.0,0.4429207025423462,AC,50,Weiner I (1985)
40.0,0.4281206712736438,AC,50,Weiner I (1985)
41.0,0.45539828983479924,AC,50,Weiner I (1985)
42.0,0.4182697974000555,AC,50,Weiner I (1985)
43.0,0.44518802782714006,AC,50,Weiner I (1985)
44.0,0.5807011994646403,AC,50,Weiner I (1985)
10.0,0.08110962826526054,FL,50,Weiner I (1985)
11.0,0.13892427405587118,FL,50,Weiner I (1985)
12.0,0.25592727858723807,FL,50,Weiner I (1985)
13.0,0.2809751182546695,FL,50,Weiner I (1985)
14.0,0.29270196998179,FL,50,Weiner I (1985)
15.0,0.29148812019862413,FL,50,Weiner I (1985)
16.0,0.30008779098416233,FL,50,Weiner I (1985)
17.0,0.28760423634955273,FL,50,Weiner I (1985)
18.0,0.28111707404311537,FL,50,Weiner I (1985)
19.0,0.2687781065884949,FL,50,Weiner I (1985)
20.0,0.2765644768038232,FL,50,Weiner I (1985)
21.0,0.27275054545123756,FL,50,Weiner I (1985)
22.0,0.2724732188655513,FL,50,Weiner I (1985)
23.0,0.2644293166196979,FL,50,Weiner I (1985)
24.0,0.24414394401648795,FL,50,Weiner I (1985)
25.0,0.24968142167234866,FL,50,Weiner I (1985)
26.0,0.24486989665969613,FL,50,Weiner I (1985)
27.0,0.24683581923307465,FL,50,Weiner I (1985)
28.0,0.23025729502052797,FL,50,Weiner I (1985)
29.0,0.22887522017743597,FL,50,Weiner I (1985)
30.0,0.22578568141592317,FL,50,Weiner I (1985)
31.0,0.2256610228490794,FL,50,Weiner I (1985)
32.0,0.2242992261995436,FL,50,Weiner I (1985)
33.0,0.22654531542988735,FL,50,Weiner I (1985)
34.0,0.21768262765372323,FL,50,Weiner I (1985)
35.0,0.20902627889033376,FL,50,Weiner I (1985)
36.0,0.20654768196357548,FL,50,Weiner I (1985)
37.0,0.20759641193557082,FL,50,Weiner I (1985)
38.0,0.21470010596822156,FL,50,Weiner I (1985)
39.0,0.20918965140061602,FL,50,Weiner I (1985)
40.0,0.20839943032146815,FL,50,Weiner I (1985)
41.0,0.1916703610998285,FL,50,Weiner I (1985)
42.0,0.1977481759715522,FL,50,Weiner I (1985)
43.0,0.28795160942837367,FL,50,Weiner I (1985)
44.0,0.27743324115708307,FL,50,Weiner I (1985)
10.0,0.6521352877740224,HC,50,Weiner I (1985)
11.0,0.6167800235623914,HC,50,Weiner I (1985)
12.0,0.5066160828400077,HC,50,Weiner I (1985)
13.0,0.48623654827611923,HC,50,Weiner I (1985)
14.0,0.46070938494916724,HC,50,Weiner I (1985)
15.0,0.4379001007758405,HC,50,Weiner I (1985)
16.0,0.4312344814164424,HC,50,Weiner I (1985)
17.0,0.43909651808886646,HC,50,Weiner I (1985)
18.0,0.42366181088599864,HC,50,Weiner I (1985)
19.0,0.4245337424781164,HC,50,Weiner I (1985)
20.0,0.4139307299867074,HC,50,Weiner I (1985)
21.0,0.421561264381571,HC,50,Weiner I (1985)
22.0,0.408741414748205,HC,50,Weiner I (1985)
23.0,0.4056640218713256,HC,50,Weiner I (1985)
24.0,0.4177147885721177,HC,50,Weiner I (1985)
25.0,0.41059798665853037,HC,50,Weiner I (1985)
26.0,0.4056030551853965,HC,50,Weiner I (1985)
27.0,0.41058878937799387,HC,50,Weiner I (1985)
28.0,0.4070805343734276,HC,50,Weiner I (1985)
29.0,0.39972737378374795,HC,50,Weiner I (1985)
30.0,0.4104730527862208,HC,50,Weiner I (1985)
31.0,0.387714808300787,HC,50,Weiner I (1985)
32.0,0.39463684417072786,HC,50,Weiner I (1985)
33.0,0.3855487282615914,HC,50,Weiner I (1985)
34.0,0.38651552962892033,HC,50,Weiner I (1985)
35.0,0.37790553258769544,HC,50,Weiner I (1985)
36.0,0.3750085124367703,HC,50,Weiner I (1985)
37.0,0.36453568466524805,HC,50,Weiner I (1985)
38.0,0.3475611205765577,HC,50,Weiner I (1985)
39.0,0.3455514398643417,HC,50,Weiner I (1985)
40.0,0.36086034063876027,HC,50,Weiner I (1985)
41.0,0.3508972974559898,HC,50,Weiner I (1985)
42.0,0.38150613310533615,HC,50,Weiner I (1985)
43.0,0.25622533291970545,HC,50,Weiner I (1985)
44.0,0.13594457550812827,HC,50,Weiner I (1985)
10.0,-0.0002151725316808736,AC_FL,50,Weiner I (1985)
11.0,-0.00015481767569509768,AC_FL,50,Weiner I (1985)
12.0,0.0005043933270648771,AC_FL,50,Weiner I (1985)
13.0,0.000294159955227679,AC_FL,50,Weiner I (1985)
14.0,-2.1227297482492712e-5,AC_FL,50,Weiner I (1985)
15.0,0.0001586757802290492,AC_FL,50,Weiner I (1985)
16.0,0.00024075006428014438,AC_FL,50,Weiner I (1985)
17.0,0.00023170007120689218,AC_FL,50,Weiner I (1985)
18.0,5.651430973857501e-5,AC_FL,50,Weiner I (1985)
19.0,7.608472469017026e-5,AC_FL,50,Weiner I (1985)
20.0,0.0002590225856113314,AC_FL,50,Weiner I (1985)
21.0,0.0003238308181613297,AC_FL,50,Weiner I (1985)
22.0,0.0003406714586450363,AC_FL,50,Weiner I (1985)
23.0,0.00030091606154256226,AC_FL,50,Weiner I (1985)
24.0,0.0002964237348465698,AC_FL,50,Weiner I (1985)
25.0,0.00031966910719629174,AC_FL,50,Weiner I (1985)
26.0,0.0003192389734747845,AC_FL,50,Weiner I (1985)
27.0,0.0003710900756733315,AC_FL,50,Weiner I (1985)
28.0,0.0003740309583092022,AC_FL,50,Weiner I (1985)
29.0,0.0003806480040220564,AC_FL,50,Weiner I (1985)
30.0,0.00040475975323968344,AC_FL,50,Weiner I (1985)
31.0,0.0004479696527728518,AC_FL,50,Weiner I (1985)
32.0,0.00042820856586710287,AC_FL,50,Weiner I (1985)
33.0,0.0004380839106230921,AC_FL,50,Weiner I (1985)
34.0,0.0004259909253547572,AC_FL,50,Weiner I (1985)
35.0,0.0004911004730531738,AC_FL,50,Weiner I (1985)
36.0,0.0005002605477777458,AC_FL,50,Weiner I (1985)
37.0,0.0005644417585870501,AC_FL,50,Weiner I (1985)
38.0,0.0006300251059148826,AC_FL,50,Weiner I (1985)
39.0,0.0006529109494473111,AC_FL,50,Weiner I (1985)
40.0,0.0007124654440206706,AC_FL,50,Weiner I (1985)
41.0,0.00047265879835723567,AC_FL,50,Weiner I (1985)
42.0,0.0005931740869621375,AC_FL,50,Weiner I (1985)
43.0,0.004278913048193109,AC_FL,50,Weiner I (1985)
44.0,0.0034032903466402254,AC_FL,50,Weiner I (1985)
10.0,-0.00016437099884013812,AC_HC,50,Weiner I (1985)
11.0,-9.752077558502279e-5,AC_HC,50,Weiner I (1985)
12.0,0.001167883856552676,AC_HC,50,Weiner I (1985)
13.0,0.0005368741678589227,AC_HC,50,Weiner I (1985)
14.0,4.278075830512203e-5,AC_HC,50,Weiner I (1985)
15.0,0.0003778269573514133,AC_HC,50,Weiner I (1985)
16.0,0.0005121422283852218,AC_HC,50,Weiner I (1985)
17.0,0.00045432665266626995,AC_HC,50,Weiner I (1985)
18.0,0.00013629793824294749,AC_HC,50,Weiner I (1985)
19.0,0.00018435839414036154,AC_HC,50,Weiner I (1985)
20.0,0.0005248117580576496,AC_HC,50,Weiner I (1985)
21.0,0.0005916115511264949,AC_HC,50,Weiner I (1985)
22.0,0.0006133019183109542,AC_HC,50,Weiner I (1985)
23.0,0.0005673794743612086,AC_HC,50,Weiner I (1985)
24.0,0.0005807962757321394,AC_HC,50,Weiner I (1985)
25.0,0.000612176150463868,AC_HC,50,Weiner I (1985)
26.0,0.0006176828378766979,AC_HC,50,Weiner I (1985)
27.0,0.0006951366179190315,AC_HC,50,Weiner I (1985)
28.0,0.000726882829113573,AC_HC,50,Weiner I (1985)
29.0,0.0006928796762551979,AC_HC,50,Weiner I (1985)
30.0,0.0007727688509685685,AC_HC,50,Weiner I (1985)
31.0,0.000789625552781381,AC_HC,50,Weiner I (1985)
32.0,0.0007777239080570681,AC_HC,50,Weiner I (1985)
33.0,0.0007963456447193368,AC_HC,50,Weiner I (1985)
34.0,0.0007801109228639678,AC_HC,50,Weiner I (1985)
35.0,0.0009107737674504632,AC_HC,50,Weiner I (1985)
36.0,0.000879024439610718,AC_HC,50,Weiner I (1985)
37.0,0.0010173377142743524,AC_HC,50,Weiner I (1985)
38.0,0.001024515613297745,AC_HC,50,Weiner I (1985)
39.0,0.0010448692497163424,AC_HC,50,Weiner I (1985)
40.0,0.0011783304570984739,AC_HC,50,Weiner I (1985)
41.0,0.001018014145581769,AC_HC,50,Weiner I (1985)
42.0,0.0012092245831972965,AC_HC,50,Weiner I (1985)
43.0,0.0038025965338457013,AC_HC,50,Weiner I (1985)
44.0,0.0016463590990125798,AC_HC,50,Weiner I (1985)
10.0,-2.732416748485946e-5,FL_HC,50,Weiner I (1985)
11.0,-4.359995891543874e-6,FL_HC,50,Weiner I (1985)
12.0,0.0008840978353975189,FL_HC,50,Weiner I (1985)
13.0,0.0007090022471702569,FL_HC,50,Weiner I (1985)
14.0,0.00013253110396920442,FL_HC,50,Weiner I (1985)
15.0,0.0004361252612027612,FL_HC,50,Weiner I (1985)
16.0,0.0005952306250075704,FL_HC,50,Weiner I (1985)
17.0,0.0005647499496345004,FL_HC,50,Weiner I (1985)
18.0,0.00019610729412169965,FL_HC,50,Weiner I (1985)
19.0,0.00021543150507545296,FL_HC,50,Weiner I (1985)
20.0,0.000603006668973975,FL_HC,50,Weiner I (1985)
21.0,0.0006383267130233882,FL_HC,50,Weiner I (1985)
22.0,0.0006522995973254841,FL_HC,50,Weiner I (1985)
23.0,0.0005463960796177786,FL_HC,50,Weiner I (1985)
24.0,0.0005432352687486952,FL_HC,50,Weiner I (1985)
25.0,0.0005523394882779152,FL_HC,50,Weiner I (1985)
26.0,0.0004918375086202279,FL_HC,50,Weiner I (1985)
27.0,0.0005719720713675617,FL_HC,50,Weiner I (1985)
28.0,0.0005626885944338307,FL_HC,50,Weiner I (1985)
29.0,0.0005187448188609436,FL_HC,50,Weiner I (1985)
30.0,0.0005717023735299553,FL_HC,50,Weiner I (1985)
31.0,0.0005492841711239769,FL_HC,50,Weiner I (1985)
32.0,0.0005079543241803601,FL_HC,50,Weiner I (1985)
33.0,0.00047859640604684905,FL_HC,50,Weiner I (1985)
34.0,0.0004764021709344334,FL_HC,50,Weiner I (1985)
35.0,0.0005297852477700931,FL_HC,50,Weiner I (1985)
36.0,0.00048619587727921604,FL_HC,50,Weiner I (1985)
37.0,0.0005509082129723662,FL_HC,50,Weiner I (1985)
38.0,0.0005734934638488713,FL_HC,50,Weiner I (1985)
39.0,0.0005335104427682448,FL_HC,50,Weiner I (1985)
40.0,0.0006240766205540943,FL_HC,50,Weiner I (1985)
41.0,0.00043004894224747057,FL_HC,50,Weiner I (1985)
42.0,0.0005815337819798148,FL_HC,50,Weiner I (1985)
43.0,0.0024713590842571466,FL_HC,50,Weiner I (1985)
44.0,0.0007961687571682407,FL_HC,50,Weiner I (1985)
10.0,0.2667541544176893,AC_T,50,Weiner I (1985)
11.0,0.2442715437541626,AC_T,50,Weiner I (1985)
12.0,0.23654694302404594,AC_T,50,Weiner I (1985)
13.0,0.2320547273265015,AC_T,50,Weiner I (1985)
14.0,0.24643093854721895,AC_T,50,Weiner I (1985)
15.0,0.270153769998223,AC_T,50,Weiner I (1985)
16.0,0.26806222669985946,AC_T,50,Weiner I (1985)
17.0,0.2727162699134729,AC_T,50,Weiner I (1985)
18.0,0.2950055803167489,AC_T,50,Weiner I (1985)
19.0,0.30645481620550774,AC_T,50,Weiner I (1985)
20.0,0.30888479948226183,AC_T,50,Weiner I (1985)
21.0,0.3050334399918396,AC_T,50,Weiner I (1985)
22.0,0.31811722296936484,AC_T,50,Weiner I (1985)
23.0,0.32934485815512127,AC_T,50,Weiner I (1985)
24.0,0.33758354434143983,AC_T,50,Weiner I (1985)
25.0,0.3391541738930232,AC_T,50,Weiner I (1985)
26.0,0.3490216795435727,AC_T,50,Weiner I (1985)
27.0,0.34198978465456137,AC_T,50,Weiner I (1985)
28.0,0.3620870759341308,AC_T,50,Weiner I (1985)
29.0,0.37086623768566596,AC_T,50,Weiner I (1985)
30.0,0.3631580571173965,AC_T,50,Weiner I (1985)
31.0,0.3860636159703892,AC_T,50,Weiner I (1985)
32.0,0.38054487772233675,AC_T,50,Weiner I (1985)
33.0,0.38741631160263035,AC_T,50,Weiner I (1985)
34.0,0.3953149085037703,AC_T,50,Weiner I (1985)
35.0,0.41252854912768766,AC_T,50,Weiner I (1985)
36.0,0.41794806503352383,AC_T,50,Weiner I (1985)
37.0,0.4273078145185631,AC_T,50,Weiner I (1985)
38.0,0.43715623509474116,AC_T,50,Weiner I (1985)
39.0,0.44471659457668394,AC_T,50,Weiner I (1985)
40.0,0.4301076233982468,AC_T,50,Weiner I (1985)
41.0,0.4569931730042652,AC_T,50,Weiner I (1985)
42.0,0.4201565807433171,AC_T,50,Weiner I (1985)
43.0,0.4533483753105375,AC_T,50,Weiner I (1985)
44.0,0.5858206999904109,AC_T,50,Weiner I (1985)
10.0,0.08111273297753725,FL_T,50,Weiner I (1985)
11.0,0.13896152066680148,FL_T,50,Weiner I (1985)
12.0,0.25748178358774365,FL_T,50,Weiner I (1985)
13.0,0.2821162054619586,FL_T,50,Weiner I (1985)
14.0,0.29294683938870125,FL_T,50,Weiner I (1985)
15.0,0.2922074218489668,FL_T,50,Weiner I (1985)
16.0,0.30104280051432114,FL_T,50,Weiner I (1985)
17.0,0.28850799459121657,FL_T,50,Weiner I (1985)
18.0,0.2814838041182697,FL_T,50,Weiner I (1985)
19.0,0.26917815866826467,FL_T,50,Weiner I (1985)
20.0,0.2775372881118557,FL_T,50,Weiner I (1985)
21.0,0.27382181456799215,FL_T,50,Weiner I (1985)
22.0,0.273573469133249,FL_T,50,Weiner I (1985)
23.0,0.2653803796910981,FL_T,50,Weiner I (1985)
24.0,0.24508554462558538,FL_T,50,Weiner I (1985)
25.0,0.25065044350507637,FL_T,50,Weiner I (1985)
26.0,0.24577481908786944,FL_T,50,Weiner I (1985)
27.0,0.247874788827283,FL_T,50,Weiner I (1985)
28.0,0.23128619075027337,FL_T,50,Weiner I (1985)
29.0,0.22986724986391519,FL_T,50,Weiner I (1985)
30.0,0.22684803024626757,FL_T,50,Weiner I (1985)
31.0,0.22674474553256688,FL_T,50,Weiner I (1985)
32.0,0.22531859354778844,FL_T,50,Weiner I (1985)
33.0,0.2275428083318926,FL_T,50,Weiner I (1985)
34.0,0.21866523221224884,FL_T,50,Weiner I (1985)
35.0,0.21012759325180172,FL_T,50,Weiner I (1985)
36.0,0.2076118082242147,FL_T,50,Weiner I (1985)
37.0,0.20878845443459917,FL_T,50,Weiner I (1985)
38.0,0.21598006285446736,FL_T,50,Weiner I (1985)
39.0,0.21044990679442102,FL_T,50,Weiner I (1985)
40.0,0.20980883140794035,FL_T,50,Weiner I (1985)
41.0,0.19265081969582923,FL_T,50,Weiner I (1985)
42.0,0.19898611271288097,FL_T,50,Weiner I (1985)
43.0,0.2947690290316772,FL_T,50,Weiner I (1985)
44.0,0.2816868600835002,FL_T,50,Weiner I (1985)
10.0,0.6522162687581878,HC_T,50,Weiner I (1985)
11.0,0.6169019172129547,HC_T,50,Weiner I (1985)
12.0,0.5088590070468447,HC_T,50,Weiner I (1985)
13.0,0.48764411002371866,HC_T,50,Weiner I (1985)
14.0,0.4610422960388822,HC_T,50,Weiner I (1985)
15.0,0.4388594280053769,HC_T,50,Weiner I (1985)
16.0,0.43248021764492334,HC_T,50,Weiner I (1985)
17.0,0.4402401787383367,HC_T,50,Weiner I (1985)
18.0,0.4241266119020813,HC_T,50,Weiner I (1985)
19.0,0.42505883988350995,HC_T,50,Weiner I (1985)
20.0,0.41518536368976233,HC_T,50,Weiner I (1985)
21.0,0.422915824067153,HC_T,50,Weiner I (1985)
22.0,0.41012922343983943,HC_T,50,Weiner I (1985)
23.0,0.40689599357622946,HC_T,50,Weiner I (1985)
24.0,0.41895428706820115,HC_T,50,Weiner I (1985)
25.0,0.4118726432436097,HC_T,50,Weiner I (1985)
26.0,0.40681898619606377,HC_T,50,Weiner I (1985)
27.0,0.4119645171770783,HC_T,50,Weiner I (1985)
28.0,0.40847376079309333,HC_T,50,Weiner I (1985)
29.0,0.401043111973976,HC_T,50,Weiner I (1985)
30.0,0.4119140057899209,HC_T,50,Weiner I (1985)
31.0,0.3891505452695872,HC_T,50,Weiner I (1985)
32.0,0.39601590107437085,HC_T,50,Weiner I (1985)
33.0,0.38691460894800495,HC_T,50,Weiner I (1985)
34.0,0.3878618514650895,HC_T,50,Weiner I (1985)
35.0,0.37943547746910467,HC_T,50,Weiner I (1985)
36.0,0.3764600384777333,HC_T,50,Weiner I (1985)
37.0,0.3661889435022391,HC_T,50,Weiner I (1985)
38.0,0.3492437747330075,HC_T,50,Weiner I (1985)
39.0,0.3472116139585147,HC_T,50,Weiner I (1985)
40.0,0.36274334935182023,HC_T,50,Weiner I (1985)
41.0,0.35243130372580045,HC_T,50,Weiner I (1985)
42.0,0.38336689166131155,HC_T,50,Weiner I (1985)
43.0,0.2625707013075255,HC_T,50,Weiner I (1985)
44.0,0.13844643743651722,HC_T,50,Weiner I (1985)
10.0,0.2667995595885189,AC,5,Weiner I (1985)
11.0,0.244265529833128,AC,5,Weiner I (1985)
12.0,0.23467343456666073,AC,5,Weiner I (1985)
13.0,0.2310541996452437,AC,5,Weiner I (1985)
14.0,0.24624291327521242,AC,5,Weiner I (1985)
